CGNDB ID,Geographical Name,Language,Syllabic Form,Generic Term,Generic Category,Concise Code,Toponymic Feature ID,Latitude,Longitude,Location,Province - Territory,Relevance at Scale,Decision Date,Source
AANXD,Mary's Harbour,Undetermined,,Town,Populated Place,TOWN,3500f506c6cd11d892e2080020a0f4c9,52.3152777,-55.8336001,,Newfoundland and Labrador,1000000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AASOD,Marystown,Undetermined,,Town,Populated Place,TOWN,70513fecd05511d892e2080020a0f4c9,47.154975,-55.1644334,,Newfoundland and Labrador,7500000,1996-04-19,Newfoundland Labrador-Fisheries and Land Resources
ABESR,Massey Drive,Undetermined,,Town,Populated Place,TOWN,edf6d8eed05311d892e2080020a0f4c9,48.9363861,-57.8927417,,Newfoundland and Labrador,250000,1996-04-19,Newfoundland Labrador-Fisheries and Land Resources
AANZJ,McIver's,Undetermined,,Town,Populated Place,TOWN,2dc4e29ec6ce11d892e2080020a0f4c9,49.0608417,-58.1094667,,Newfoundland and Labrador,250000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AAOAG,Meadows,Undetermined,,Town,Populated Place,TOWN,2dcef4bfc6ce11d892e2080020a0f4c9,48.996536,-58.045158,,Newfoundland and Labrador,1000000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AASOE,Middle Arm,Undetermined,,Town,Populated Place,TOWN,7beea146c5f711d892e2080020a0f4c9,49.7030277,-56.1148445,Baie Verte,Newfoundland and Labrador,1000000,1998-07-17,Newfoundland Labrador-Fisheries and Land Resources
AAOIL,Miles Cove,Undetermined,,Town,Populated Place,TOWN,352d5c3ac6cd11d892e2080020a0f4c9,49.5401528,-55.7958777,,Newfoundland and Labrador,250000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AAOJL,Millertown,Undetermined,,Town,Populated Place,TOWN,3537203bc6cd11d892e2080020a0f4c9,48.8119444,-56.5430555,,Newfoundland and Labrador,1000000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
ACRWK,Milltown-Head of Bay d'Espoir,Undetermined,,Town,Populated Place,TOWN,792a4372d05511d892e2080020a0f4c9,47.925892,-55.744281,Burgeo-Bay d'Espoir,Newfoundland and Labrador,1000000,1996-04-19,Newfoundland Labrador-Fisheries and Land Resources
AAOKQ,Ming's Bight,Undetermined,,Town,Populated Place,TOWN,59c22d63c6ce11d892e2080020a0f4c9,49.9747833,-56.0409167,,Newfoundland and Labrador,1000000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AAORU,Morrisville,Undetermined,,Town,Populated Place,TOWN,357ed7a2c6cd11d892e2080020a0f4c9,47.882844,-55.767158,,Newfoundland and Labrador,250000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
ACRUW,Mount Carmel-Mitchells Brook-St. Catherine's,Undetermined,,Town,Populated Place,TOWN,6eb14b67d05511d892e2080020a0f4c9,47.186478,-53.422992,St. Mary's-The Capes,Newfoundland and Labrador,250000,1996-04-19,Newfoundland Labrador-Fisheries and Land Resources
AAOUG,Mount Moriah,Undetermined,,Town,Populated Place,TOWN,dcb98bc3d05311d892e2080020a0f4c9,48.9583917,-58.0708694,,Newfoundland and Labrador,250000,1996-03-19,Newfoundland Labrador-Fisheries and Land Resources
ABFRS,Mount Pearl,Undetermined,,City,Populated Place,CITY,2bb31a6bc6ce11d892e2080020a0f4c9,47.5195306,-52.8118056,,Newfoundland and Labrador,1000000,1988-07-21,Newfoundland Labrador-Fisheries and Land Resources
AAOZP,Musgrave Harbour,Undetermined,,Town,Populated Place,TOWN,6f5839d6d05511d892e2080020a0f4c9,49.4167028,-53.9644222,Fogo,Newfoundland and Labrador,7500000,1996-04-19,Newfoundland Labrador-Fisheries and Land Resources
AAOZT,Musgravetown,Undetermined,,Town,Populated Place,TOWN,dcfbc4e9d05311d892e2080020a0f4c9,48.4140306,-53.8921305,,Newfoundland and Labrador,1000000,1996-04-19,Newfoundland Labrador-Fisheries and Land Resources
AAPIU,New Perlican,Undetermined,,Town,Populated Place,TOWN,dd618ba2d05311d892e2080020a0f4c9,47.9069389,-53.3271,,Newfoundland and Labrador,250000,1996-04-19,Newfoundland Labrador-Fisheries and Land Resources
ACGTR,New-Wes-Valley,Undetermined,,Town,Populated Place,TOWN,f7808468d05211d892e2080020a0f4c9,49.1531389,-53.6266722,Bonavista North,Newfoundland and Labrador,1000000,1996-07-12,Newfoundland Labrador-Fisheries and Land Resources
AAPLC,Nippers Harbour,Undetermined,,Town,Populated Place,TOWN,35f5b55ec6cd11d892e2080020a0f4c9,49.7933334,-55.8702778,,Newfoundland and Labrador,250000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
ABQOM,Norman's Cove-Long Cove,Undetermined,,Town,Populated Place,TOWN,7813f7b6c6be11d892e2080020a0f4c9,47.5459305,-53.6899055,Bellevue,Newfoundland and Labrador,250000,2001-02-16,Newfoundland Labrador-Fisheries and Land Resources
AAPNF,Norris Arm,Undetermined,,Town,Populated Place,TOWN,dd828125d05311d892e2080020a0f4c9,49.0773444,-55.2379028,Lewisporte,Newfoundland and Labrador,1000000,1996-04-19,Newfoundland Labrador-Fisheries and Land Resources
ACCRG,Norris Point,Undetermined,,Town,Populated Place,TOWN,fec61870c6cd11d892e2080020a0f4c9,49.5194444,-57.8725,St. Barbe South,Newfoundland and Labrador,1000000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AAPVG,North River,Undetermined,,Town,Populated Place,TOWN,5883e0e5c6ce11d892e2080020a0f4c9,47.54345,-53.3130305,Port de Grave,Newfoundland and Labrador,250000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AAQAF,North West River,Undetermined,,Town,Populated Place,TOWN,ddbc55dad05311d892e2080020a0f4c9,53.53545,-60.1440055,,Newfoundland and Labrador,7500000,1996-04-19,Newfoundland Labrador-Fisheries and Land Resources
AAPRK,Northern Arm,Undetermined,,Town,Populated Place,TOWN,dd9a4ee7d05311d892e2080020a0f4c9,49.1861222,-55.3862583,,Newfoundland and Labrador,250000,1996-04-19,Newfoundland Labrador-Fisheries and Land Resources
AAQHY,Old Perlican,Undetermined,,Town,Populated Place,TOWN,ddde35bdd05311d892e2080020a0f4c9,48.0871306,-52.9944472,,Newfoundland and Labrador,1000000,1996-04-26,Newfoundland Labrador-Fisheries and Land Resources
AAQON,Pacquet,Undetermined,,Town,Populated Place,TOWN,365a6aa8c6cd11d892e2080020a0f4c9,49.992475,-55.8973083,,Newfoundland and Labrador,250000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AAQPU,Paradise,Undetermined,,Town,Populated Place,TOWN,7622f69fd05511d892e2080020a0f4c9,47.5346416,-52.8839778,,Newfoundland and Labrador,50000,1996-04-26,Newfoundland Labrador-Fisheries and Land Resources
AAQQT,Parkers Cove,Undetermined,,Town,Populated Place,TOWN,366e67dac6cd11d892e2080020a0f4c9,47.3984917,-54.8605778,,Newfoundland and Labrador,1000000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AAQRQ,Parson's Pond,Undetermined,,Town,Populated Place,TOWN,3682650cc6cd11d892e2080020a0f4c9,50.0369278,-57.6969917,,Newfoundland and Labrador,1000000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
ABAOL,Pasadena,Undetermined,,Town,Populated Place,TOWN,6cdd4e8ed05511d892e2080020a0f4c9,49.0119334,-57.5684833,Bonavista North,Newfoundland and Labrador,7500000,1996-04-26,Newfoundland Labrador-Fisheries and Land Resources
AAQYM,Peterview,Undetermined,,Town,Populated Place,TOWN,de0f09c1d05311d892e2080020a0f4c9,49.1074583,-55.3388167,,Newfoundland and Labrador,250000,1996-04-26,Newfoundland Labrador-Fisheries and Land Resources
ABQOI,Petty Harbour-Maddox Cove,Undetermined,,Town,Populated Place,TOWN,0cad0427849c20c39119907b0f7584de,47.4731556,-52.7071833,Ferryland,Newfoundland and Labrador,50000,1969-03-05,Newfoundland Labrador-Fisheries and Land Resources
AAREE,Pilley's Island,Undetermined,,Town,Populated Place,TOWN,36bf9522c6cd11d892e2080020a0f4c9,49.5277056,-55.7158528,,Newfoundland and Labrador,250000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AARGO,Pinware,Undetermined,,Town,Populated Place,TOWN,36d42e94c6cd11d892e2080020a0f4c9,51.6219444,-56.7138889,,Newfoundland and Labrador,1000000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AARHJ,Placentia,Undetermined,,Town,Populated Place,TOWN,1c2a9c0dc6be11d892e2080020a0f4c9,47.2705222,-53.9050916,Placentia,Newfoundland and Labrador,7500000,1996-04-26,Newfoundland Labrador-Fisheries and Land Resources
AARJK,Point Lance,Undetermined,,Town,Populated Place,TOWN,39c209e3c6ce11d892e2080020a0f4c9,46.8261611,-54.085025,St. Mary's-The Capes,Newfoundland and Labrador,250000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AARJL,Point Leamington,Undetermined,,Town,Populated Place,TOWN,de3bbf15d05311d892e2080020a0f4c9,49.3198666,-55.4141,,Newfoundland and Labrador,1000000,1996-04-26,Newfoundland Labrador-Fisheries and Land Resources
AARJN,Point May,Undetermined,,Town,Populated Place,TOWN,2e21cfb7c6ce11d892e2080020a0f4c9,46.9452555,-55.9358056,,Newfoundland and Labrador,1000000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
ABDIY,Point au Gaul,Undetermined,,Town,Populated Place,TOWN,2b74b1d5c6ce11d892e2080020a0f4c9,46.8671222,-55.7472111,,Newfoundland and Labrador,250000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AARJP,Point of Bay,Undetermined,,Town,Populated Place,TOWN,37080fd9c6cd11d892e2080020a0f4c9,49.2770277,-55.2679083,,Newfoundland and Labrador,250000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AARLO,Pool's Cove,Undetermined,,Town,Populated Place,TOWN,371ef33bc6cd11d892e2080020a0f4c9,47.68255,-55.4343944,,Newfoundland and Labrador,250000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AARNF,Port Anson,Undetermined,,Town,Populated Place,TOWN,37327b3dc6cd11d892e2080020a0f4c9,49.5366639,-55.8520028,,Newfoundland and Labrador,250000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AARNN,Port Blandford,Undetermined,,Town,Populated Place,TOWN,702ffc49d05511d892e2080020a0f4c9,48.3414861,-54.1775472,Terra Nova,Newfoundland and Labrador,1000000,1996-04-26,Newfoundland Labrador-Fisheries and Land Resources
AARNV,Port Hope Simpson,Undetermined,,Town,Populated Place,TOWN,2e366929c6ce11d892e2080020a0f4c9,52.5433334,-56.2977778,,Newfoundland and Labrador,7500000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
ABDIJ,Port Kirwan,Undetermined,,Town,Populated Place,TOWN,2b68f204c6ce11d892e2080020a0f4c9,46.9822056,-52.9176361,,Newfoundland and Labrador,250000,1999-10-15,Newfoundland Labrador-Fisheries and Land Resources
AAROF,Port Rexton,Undetermined,,Town,Populated Place,TOWN,59cc6694c6ce11d892e2080020a0f4c9,48.3995278,-53.3245444,,Newfoundland and Labrador,1000000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AAROJ,Port Saunders,Undetermined,,Town,Populated Place,TOWN,de5d02b8d05311d892e2080020a0f4c9,50.6620167,-57.2538723,,Newfoundland and Labrador,1000000,1996-04-26,Newfoundland Labrador-Fisheries and Land Resources
AARNH,Port au Choix,Undetermined,,Town,Populated Place,TOWN,701a0347d05511d892e2080020a0f4c9,50.7050139,-57.3270028,,Newfoundland and Labrador,7500000,1996-04-26,Newfoundland Labrador-Fisheries and Land Resources
ABTQR,Port au Port East,Undetermined,,Town,Populated Place,TOWN,2efdfefcc6ce11d892e2080020a0f4c9,48.5804306,-58.6711361,,Newfoundland and Labrador,250000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AARNM,Port au Port West-Aguathuna-Felix Cove,Undetermined,,Town,Populated Place,TOWN,7024ffc8d05511d892e2080020a0f4c9,48.54625,-58.7731222,Port au Port,Newfoundland and Labrador,50000,1996-04-26,Newfoundland Labrador-Fisheries and Land Resources
AAROP,Portugal Cove South,Undetermined,,Town,Populated Place,TOWN,388718c5c6ce11d892e2080020a0f4c9,46.7044445,-53.2561111,,Newfoundland and Labrador,1000000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
ACGPK,Portugal Cove-St. Philip's,Undetermined,,Town,Populated Place,TOWN,135821e9d05511d892e2080020a0f4c9,47.6254028,-52.8380222,Placentia,Newfoundland and Labrador,1000000,1996-04-26,Newfoundland Labrador-Fisheries and Land Resources
ACGAT,Pouch Cove,Undetermined,,Town,Populated Place,TOWN,0e029f21d05511d892e2080020a0f4c9,47.7464916,-52.7774333,,Newfoundland and Labrador,1000000,1996-04-26,Newfoundland Labrador-Fisheries and Land Resources
ABIRK,Raleigh,Undetermined,,Town,Populated Place,TOWN,45b1439bc6cd11d892e2080020a0f4c9,51.5588889,-55.7286111,Strait of Belle Isle,Newfoundland and Labrador,1000000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
ABIRS,Ramea,Undetermined,,Town,Populated Place,TOWN,ecbf6a42d05311d892e2080020a0f4c9,47.5206972,-57.3944695,,Newfoundland and Labrador,1000000,1996-04-26,Newfoundland Labrador-Fisheries and Land Resources
ABGRO,Red Bay,Undetermined,,Town,Populated Place,TOWN,39d65535c6ce11d892e2080020a0f4c9,51.7327778,-56.4277778,,Newfoundland and Labrador,1000000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AATHI,Red Harbour,Undetermined,,Town,Populated Place,TOWN,38b48783c6cd11d892e2080020a0f4c9,47.2927334,-55.002225,,Newfoundland and Labrador,1000000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AATHK,Reidville,Undetermined,,Town,Populated Place,TOWN,2e5514bcc6ce11d892e2080020a0f4c9,49.2595195,-57.3674916,,Newfoundland and Labrador,250000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AATHU,Rencontre East,Undetermined,,Town,Populated Place,TOWN,38aa2742c6cd11d892e2080020a0f4c9,47.6375,-55.215278,,Newfoundland and Labrador,1000000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
ABQOJ,Renews-Cappahayden,Undetermined,,Town,Populated Place,TOWN,39e12aa6c6ce11d892e2080020a0f4c9,46.8980555,-52.9477778,Ferryland,Newfoundland and Labrador,250000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AATKY,River of Ponds,Undetermined,,Town,Populated Place,TOWN,2e75e32fc6ce11d892e2080020a0f4c9,50.5303944,-57.3829889,,Newfoundland and Labrador,1000000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AATKS,Riverhead,Undetermined,,Town,Populated Place,TOWN,435be2b0c6cd11d892e2080020a0f4c9,46.9934694,-53.4833,,Newfoundland and Labrador,1000000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AATLJ,Robert's Arm,Undetermined,,Town,Populated Place,TOWN,ea04b6d5d05311d892e2080020a0f4c9,49.4766556,-55.8347694,,Newfoundland and Labrador,1000000,1996-04-26,Newfoundland Labrador-Fisheries and Land Resources
ACCRH,Rocky Harbour,Undetermined,,Town,Populated Place,TOWN,34a06956c6ce11d892e2080020a0f4c9,49.5944445,-57.9194445,St. Barbe South,Newfoundland and Labrador,7500000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
ACRUY,Roddickton-Bide Arm,Undetermined,,Town,Populated Place,TOWN,e9ccb6e0d05311d892e2080020a0f4c9,50.848557,-56.110637,,Newfoundland and Labrador,7500000,2009-01-01,Newfoundland Labrador-Fisheries and Land Resources
ABQOL,Rose Blanche-Harbour Le Cou,Undetermined,,Town,Populated Place,TOWN,6eddd9abd05511d892e2080020a0f4c9,47.6210222,-58.6902471,La Poile,Newfoundland and Labrador,1000000,1996-05-03,Newfoundland Labrador-Fisheries and Land Resources
AAUWQ,Rushoon,Undetermined,,Town,Populated Place,TOWN,2e3ec3aac6cd11d892e2080020a0f4c9,47.3513028,-54.9201111,,Newfoundland and Labrador,1000000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AAWWJ,Sally's Cove,Undetermined,,Town,Populated Place,TOWN,59f59978c6ce11d892e2080020a0f4c9,49.7238667,-57.9310944,,Newfoundland and Labrador,250000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AAWWR,Salmon Cove,Undetermined,,Town,Populated Place,TOWN,d552b5fdd05311d892e2080020a0f4c9,47.7800306,-53.1732472,,Newfoundland and Labrador,250000,1996-05-03,Newfoundland Labrador-Fisheries and Land Resources
AAZSA,Salvage,Undetermined,,Town,Populated Place,TOWN,d633ee51d05311d892e2080020a0f4c9,48.6732139,-53.6629333,,Newfoundland and Labrador,1000000,1996-05-03,Newfoundland Labrador-Fisheries and Land Resources
AAZTS,Sandringham,Undetermined,,Town,Populated Place,TOWN,304fa17fc6cd11d892e2080020a0f4c9,48.6589444,-53.8274778,,Newfoundland and Labrador,250000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AAZUD,Sandy Cove,Undetermined,,Town,Populated Place,TOWN,5a40fa5fc6ce11d892e2080020a0f4c9,48.6475861,-53.7085834,Terra Nova,Newfoundland and Labrador,250000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
ACRUZ,Savage Cove - Sandy Cove,Undetermined,,Town,Populated Place,TOWN,724f7f320a00120428383103b92db35b,51.330245,-56.684106,,Newfoundland and Labrador,50000,1996-05-03,Newfoundland Labrador-Fisheries and Land Resources
AASBV,Seal Cove,Undetermined,,Town,Populated Place,TOWN,37918b36c6cd11d892e2080020a0f4c9,47.4847222,-56.0613889,,Newfoundland and Labrador,1000000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AASAX,Seal Cove,Undetermined,,Town,Populated Place,TOWN,377e0334c6cd11d892e2080020a0f4c9,49.93135,-56.373472,,Newfoundland and Labrador,1000000,1994-08-18,Newfoundland Labrador-Fisheries and Land Resources
ACRCY,Small Point-Adam's Cove-Blackhead-Broad Cove,Undetermined,,Town,Populated Place,TOWN,769603c9d05511d892e2080020a0f4c9,47.847008,-53.127678,,Newfoundland and Labrador,250000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AAVAR,South Brook,Undetermined,,Town,Populated Place,TOWN,709770b2d05511d892e2080020a0f4c9,49.4029722,-56.089675,,Newfoundland and Labrador,1000000,1996-05-03,Newfoundland Labrador-Fisheries and Land Resources
AAVXX,South River,Undetermined,,Town,Populated Place,TOWN,d4c961b1d05311d892e2080020a0f4c9,47.5320889,-53.2680833,Port de Grave,Newfoundland and Labrador,250000,1996-05-03,Newfoundland Labrador-Fisheries and Land Resources
ABTMX,Southern Harbour,Undetermined,,Town,Populated Place,TOWN,6f208801d05511d892e2080020a0f4c9,47.7223584,-53.9534666,Bellevue,Newfoundland and Labrador,1000000,1996-05-03,Newfoundland Labrador-Fisheries and Land Resources
AAYZF,Spaniard's Bay,Undetermined,,Town,Populated Place,TOWN,9c643546d05511d892e2080020a0f4c9,47.6180528,-53.3369778,Harbour Grace,Newfoundland and Labrador,50000,1996-05-03,Newfoundland Labrador-Fisheries and Land Resources
AAZCY,Springdale,Undetermined,,Town,Populated Place,TOWN,d611993ed05311d892e2080020a0f4c9,49.5119027,-56.0642695,,Newfoundland and Labrador,7500000,1996-05-03,Newfoundland Labrador-Fisheries and Land Resources
AAWBI,St. Alban's,Undetermined,,Town,Populated Place,TOWN,94f28a0fd05511d892e2080020a0f4c9,47.877222,-55.849336,,Newfoundland and Labrador,7500000,1996-05-03,Newfoundland Labrador-Fisheries and Land Resources
AAWBN,St. Anthony,Undetermined,,Town,Populated Place,TOWN,d4d68112d05311d892e2080020a0f4c9,51.374936,-55.616405,,Newfoundland and Labrador,7500000,1996-05-03,Newfoundland Labrador-Fisheries and Land Resources
ACGPE,St. Bernard's-Jacques Fontaine,Undetermined,,Town,Populated Place,TOWN,12c77aa0d05511d892e2080020a0f4c9,47.5195028,-54.9091917,Fortune-Hermitage,Newfoundland and Labrador,50000,1996-05-03,Newfoundland Labrador-Fisheries and Land Resources
AAWCD,St. Brendan's,Undetermined,,Town,Populated Place,TOWN,2ed3d7c9c6cd11d892e2080020a0f4c9,48.85805,-53.6660305,,Newfoundland and Labrador,1000000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AAWCE,St. Bride's,Undetermined,,Town,Populated Place,TOWN,2eb6b2d6c6cd11d892e2080020a0f4c9,46.9208334,-54.1711111,,Newfoundland and Labrador,1000000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
AAWDE,St. George's,Undetermined,,Town,Populated Place,TOWN,d4f812d5d05311d892e2080020a0f4c9,48.4152861,-58.4943917,St. George's,Newfoundland and Labrador,7500000,1996-05-03,Newfoundland Labrador-Fisheries and Land Resources
ABQOK,St. Jacques-Coomb's Cove,Undetermined,,Town,Populated Place,TOWN,0a0b74f4d05511d892e2080020a0f4c9,47.4708222,-55.5418222,Fortune-Hermitage,Newfoundland and Labrador,250000,1996-05-03,Newfoundland Labrador-Fisheries and Land Resources
ABEFS,St. John's,Undetermined,,City,Populated Place,CITY,9922f349c6be11d892e2080020a0f4c9,47.482197,-52.797069,,Newfoundland and Labrador,30000000,1986-01-01,Newfoundland Labrador-Fisheries and Land Resources
AAWEX,St. Joseph's,Undetermined,,Town,Populated Place,TOWN,2edde9eac6cd11d892e2080020a0f4c9,47.09215,-53.5157889,,Newfoundland and Labrador,250000,1997-01-01,Newfoundland Labrador-Fisheries and Land Resources
